管段ID,管道名称,起点节点,终点节点,年份,设计输量_万吨年,同管道运输任务_万吨,同管道运输任务_t,同管道利用率,同管道负荷等级,全网连通运输任务_万吨,全网连通运输任务_t,全网连通利用率,全网连通负荷等级,同管道下游节点数,全网下游节点数,投产年份,管段方向,端点补齐说明,管输折算系数
S118,鲁皖一期管道,枣庄,临沂,2045,655.0,46.074530385304385,460745.3038530439,0.07034279448138074,低负荷,46.074530385304385,460745.3038530439,0.07034279448138074,低负荷,1,1,2005,枣庄站 → 临沂站,,0.21929489312989234
S119,鲁皖二期管道（东线）,青岛,潍坊,2045,820.0,45.192227307544925,451922.2730754492,0.0551124723262743,低负荷,1417.48569119446,14174856.9119446,1.7286410868225122,超过设计输量,2,35,2008,青岛站 → 潍坊站,,0.21929489312989234
S127,鲁皖二期管道（汤石支线）,邯郸,邢台,2045,820.0,45.175043659375426,451750.4365937542,0.05509151665777491,低负荷,129.18882255009095,1291888.2255009094,0.15754734457328165,低负荷,2,6,2009,邯郸站 → 邢台站,,0.21929489312989234
S059,珠三角成品油管网,茂名,江门,2045,550.0,41.40842617981942,414084.2617981942,0.07528804759967167,低负荷,41.40842617981942,414084.2617981942,0.07528804759967167,低负荷,1,1,2006,茂名 → 江门,,0.21929489312989234
S071,荆门-荆州成品油管道,荆门,荆州,2045,150.0,36.51758169981511,365175.8169981511,0.24345054466543406,低负荷,36.51758169981511,365175.8169981511,0.24345054466543406,低负荷,1,1,2003,湖北荆门 → 湖北荆州,,0.21929489312989234
S019,大港-济南-枣庄成品油管道,济南,济南,2045,285.0,35.88488076397965,358848.8076397965,0.12591186232975315,低负荷,1372.2934638869153,13722934.638869151,4.815064785568124,超过设计输量,3,33,2007,济南分输站 → 济南清管站,,0.21929489312989234
S020,大港-济南-枣庄成品油管道,济南,兖州,2045,285.0,35.88488076397965,358848.8076397965,0.12591186232975315,低负荷,203.95506395095092,2039550.639509509,0.7156318033366699,中负荷,3,6,2007,济南清管站 → 兖州分输站,,0.21929489312989234
S107,福建成品油管道（北线）,泉港,兴闽,2045,220.0,33.70067304240014,337006.73042400135,0.15318487746545517,低负荷,33.70067304240014,337006.73042400135,0.15318487746545517,低负荷,1,1,2010,泉港首站/福建泉州 → 兴闽末站/福建福州,,0.21929489312989234
S078,长岭-郴州成品油管道,耒阳,郴州,2045,100.0,33.53652516427194,335365.25164271944,0.3353652516427194,低负荷,33.53652516427194,335365.25164271944,0.3353652516427194,低负荷,1,1,2014,耒阳站 → 郴州站,,0.21929489312989234
S039,云南成品油管网（安蒙线）,玉溪,蒙自,2045,115.0,32.58094759674938,325809.47596749384,0.2833125877978207,低负荷,32.58094759674938,325809.47596749384,0.2833125877978207,低负荷,1,1,2017,玉溪 → 蒙自,,0.21929489312989234
S128,鲁皖二期管道（汤石支线）,邢台,石家庄,2045,820.0,32.522120986941495,325221.2098694149,0.0396611231548067,低负荷,116.53589987765703,1165358.9987765702,0.14211695107031344,低负荷,1,5,2009,邢台站 → 石家庄站,,0.21929489312989234
S092,淮蚌支线,淮南,蚌埠,2045,80.0,32.4664053062822,324664.053062822,0.4058300663285275,低负荷,32.4664053062822,324664.053062822,0.4058300663285275,低负荷,1,1,2016,安徽淮南 → 安徽蚌埠,,0.21929489312989234
S037,云南成品油管网（安保线）,大理,保山,2045,57.0,31.621630543409413,316216.3054340941,0.5547654481299897,中负荷,31.621630543409413,316216.3054340941,0.5547654481299897,中负荷,1,1,2017,大理 → 保山,,0.21929489312989234
S034,兰成渝成品油管道,兰州,成都,2045,700.0,24.579170114815607,245791.70114815605,0.0351131001640223,低负荷,24.579170114815607,245791.70114815605,0.0351131001640223,低负荷,2,2,2002,兰州 → 成都,,0.21929489312989234
S091,合六支线,合肥,六安,2045,140.0,24.024522042127074,240245.22042127076,0.17160372887233624,低负荷,24.024522042127074,240245.22042127076,0.17160372887233624,低负荷,1,1,2019,安徽合肥 → 安徽六安,,0.21929489312989234
S120,鲁皖二期管道（东线）,潍坊,济南,2045,820.0,23.99839211311749,239983.92113117487,0.029266331845265232,低负荷,1396.2918560000326,13962918.560000326,1.702794946341503,超过设计输量,1,34,2008,潍坊站 → 济南站,,0.21929489312989234
S055,西南成品油管网（南线）,长坡,大理,2045,800.0,23.91416290101726,239141.6290101726,0.029892703626271576,低负荷,55.535793444426666,555357.9344442667,0.06941974180553333,低负荷,1,2,2012,长坡 → 大理,,0.21929489312989234
S031,抚顺-锦州-郑州成品油管道,保定,邯郸,2045,1100.0,22.940633410276376,229406.3341027638,0.020855121282069435,低负荷,891.8080616329206,8918080.616329206,0.8107346014844733,高负荷,2,20,2018,保定 → 邯郸,,0.21929489312989234
S108,福建成品油管道（南线）,泉港,东孚,2045,380.0,21.930505805852842,219305.05805852843,0.05771185738382327,低负荷,21.930505805852842,219305.05805852843,0.05771185738382327,低负荷,1,1,2013,泉港首站/福建泉州 → 东孚末站/福建厦门,,0.21929489312989234
S080,湘株支线,湘潭,株洲,2045,350.0,20.127509102455363,201275.09102455364,0.05750716886415818,低负荷,20.127509102455363,201275.09102455364,0.05750716886415818,低负荷,1,1,2008,湖南湘潭 → 湖南株洲,,0.21929489312989234
S093,浙苏成品油管道,嘉兴(陈山,湖州(湖州,2045,510.0,13.644567566918642,136445.67566918643,0.02675405405278165,低负荷,13.644567566918642,136445.67566918643,0.02675405405278165,低负荷,1,1,2007,浙江嘉兴(陈山首站) → 浙江湖州(湖州末站),,0.21929489312989234
S022,大港-济南-枣庄成品油管道,兖州,肥城,2045,285.0,13.196625314673994,131966.25314673994,0.04630394847254033,低负荷,181.26680850164527,1812668.0850164527,0.6360238894794571,中负荷,2,5,2007,兖州分输站 → 肥城分输泵站,,0.21929489312989234
S023,大港-济南-枣庄成品油管道,肥城,枣庄,2045,285.0,13.196625314673994,131966.25314673994,0.04630394847254033,低负荷,181.26680850164527,1812668.0850164527,0.6360238894794571,中负荷,1,4,2007,肥城分输泵站 → 枣庄末站,,0.21929489312989234
S024,呼和浩特-包头-鄂尔多斯成品油管道,呼和浩特,包头,2045,200.0,12.601435576401022,126014.35576401022,0.0630071778820051,低负荷,12.601435576401022,126014.35576401022,0.0630071778820051,低负荷,2,2,2014,呼和浩特 → 包头,,0.21929489312989234
S033,吉林石化-长春成品油管道,吉林,长春,2045,245.0,8.431058697009062,84310.58697009062,0.03441248447758801,低负荷,8.431058697009062,84310.58697009062,0.03441248447758801,低负荷,1,1,2014,吉林 → 长春,,0.21929489312989234
S025,呼和浩特-包头-鄂尔多斯成品油管道,包头,鄂尔多斯,2045,200.0,7.359859236707028,73598.59236707029,0.03679929618353514,低负荷,7.359859236707028,73598.59236707029,0.03679929618353514,低负荷,1,1,2014,包头 → 鄂尔多斯,,0.21929489312989234
S001,西部成品油管道,乌鲁木齐,哈密,2045,1000.0,3.7816992644642657,37816.99264464266,0.003781699264464266,低负荷,929.1021062954774,9291021.062954774,0.9291021062954774,高负荷,6,22,2006,乌鲁木齐首站 → 哈密站,,0.21929489312989234
S002,西部成品油管道,哈密,柳园,2045,1000.0,3.7816992644642657,37816.99264464266,0.003781699264464266,低负荷,929.1021062954774,9291021.062954774,0.9291021062954774,高负荷,5,21,2006,哈密站 → 柳园站,,0.21929489312989234
S003,西部成品油管道,柳园,酒泉,2045,1000.0,3.7480253328049207,37480.253328049206,0.0037480253328049207,低负荷,929.0684323638181,9290684.32363818,0.9290684323638182,高负荷,4,20,2006,柳园站 → 酒泉站,,0.21929489312989234
S004,西部成品油管道,酒泉,张掖,2045,1000.0,3.7480253328049207,37480.253328049206,0.0037480253328049207,低负荷,929.0684323638181,9290684.32363818,0.9290684323638182,高负荷,3,19,2006,酒泉站 → 张掖站,,0.21929489312989234
S005,西部成品油管道,张掖,武威,2045,1000.0,3.717856219488512,37178.56219488512,0.0037178562194885123,低负荷,929.0382632505018,9290382.632505016,0.9290382632505018,高负荷,2,18,2006,张掖站 → 武威站,,0.21929489312989234
S021,银巴线,银川,巴彦淖尔,2045,240.0,2.042244331311084,20422.44331311084,0.00850935138046285,低负荷,2.042244331311084,20422.44331311084,0.00850935138046285,低负荷,1,1,2017,银川 → 巴音淖尔,,0.21929489312989234
S006,西部成品油管道,武威,兰州,2045,1000.0,1.2189465045122867,12189.465045122868,0.0012189465045122866,低负荷,926.5393535355256,9265393.535355253,0.9265393535355256,高负荷,1,17,2006,武威站 → 兰州末站,,0.21929489312989234
S007,独山子-703泵站-乌鲁木齐成品油管道,独山子,703,2045,100.0,0.0,0.0,0.0,低负荷,929.1021062954774,9291021.062954774,9.291021062954774,超过设计输量,2,24,1998,独山子 → 703泵站,,0.21929489312989234
S008,独山子-703泵站-乌鲁木齐成品油管道,703,乌鲁木齐,2045,100.0,0.0,0.0,0.0,低负荷,929.1021062954774,9291021.062954774,9.291021062954774,超过设计输量,1,23,1998,703泵站 → 乌鲁木齐,,0.21929489312989234
S009,独山子-乌鲁木齐成品油管道,独山子,王家沟,2045,520.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2004,独山子 → 王家沟,,0.21929489312989234
S010,克拉玛依-乌鲁木齐成品油管道,克拉玛依,王家沟,2045,160.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,1996,克拉玛依 → 王家沟首站,,0.21929489312989234
S011,克拉玛依-乌鲁木齐成品油管道（复线）,克拉玛依,王家沟,2045,400.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2009,克拉玛依 → 王家沟首站,,0.21929489312989234
S032,抚顺-锦州-郑州成品油管道,邯郸,郑州,2045,800.0,0.0,0.0,0.0,低负荷,739.6786056725533,7396786.056725534,0.9245982570906917,高负荷,1,13,2018,邯郸 → 郑州,,0.21929489312989234
S035,兰成渝成品油管道,成都,重庆,2045,350.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2002,成都 → 重庆,,0.21929489312989234
S042,云南成品油管网（安曲线）,寻甸,昆明,2045,168.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2017,寻甸 → 昆明,,0.21929489312989234
S049,西南成品油管网（北线）,江津,重庆,2045,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2005,江津 → 重庆,,0.21929489312989234
S050,西南成品油管网（北线）,柳州,柳库,2045,500.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,柳州 → 柳库,,0.21929489312989234
S051,西南成品油管网（北线）,贵阳,简阳,2045,600.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2016,贵阳 → 简阳,,0.21929489312989234
S056,西南成品油管网（南线）,南宁,黎塘,2045,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2012,南宁 → 黎塘,,0.21929489312989234
S058,西南成品油管网（南线）,秋田冲,昆东,2045,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2012,秋田冲 → 昆东,,0.21929489312989234
S060,珠三角成品油管网,南沙,南海,2045,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,南沙 → 南海,,0.21929489312989234
S061,珠三角成品油管网,三水,花都,2045,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,三水 → 花都,,0.21929489312989234
S062,珠三角成品油管网,南沙,斗门,2045,100.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,南沙 → 斗门,,0.21929489312989234
S063,珠三角成品油管网,北沙,珠海,2045,100.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,北沙 → 珠海,,0.21929489312989234
S066,珠三角成品油管网,大鹏湾,妈湾,2045,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,大鹏湾 → 妈湾,,0.21929489312989234
S069,156支线,广水,广水武胜关镇,2045,10.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2014,湖北广水 → 湖北广水武胜关镇,,0.21929489312989234
S096,苏北成品油管道,南京(扬子,徐州(新沂,2045,545.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏徐州(新沂末站),,0.21929489312989234
S102,绍杭成品油管道,绍兴,萧山,2045,500.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2016,绍兴首站/浙江绍兴 → 萧山站/浙江萧山,,0.21929489312989234
S106,甬台温成品油管道,灵昆,瑞安,2045,460.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2018,灵昆分输站 → 瑞安末站/浙江温州,,0.21929489312989234
S109,福建成品油管道（南线）,泉港,石湖山,2045,380.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2013,泉港首站/福建泉州 → 石湖山末站/福建厦门,,0.21929489312989234
S117,鲁皖一期管道,曲阜,济宁,2045,655.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2005,曲阜站 → 济宁站,,0.21929489312989234
S125,鲁皖二期管道（汤郑支线）,新乡,郑州,2045,820.0,0.0,0.0,0.0,低负荷,739.6786056725533,7396786.056725534,0.9020470800884797,高负荷,1,13,2010,新乡站 → 郑州站,,0.21929489312989234
S139,南武管道,南疆(天津,武清,2045,155.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2018,南疆(天津) → 武清,,0.21929489312989234
S140,格拉成品油管道,格尔木,拉萨,2045,130.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,1976,格尔木 → 拉萨,,0.21929489312989234
S133,洛驻管道,洛阳,巩义,2050,820.0,395.65060525653695,3956506.05256537,0.482500738117728,低负荷,788.3807712892767,7883807.712892767,0.9614399649869229,高负荷,5,14,2007,洛阳 → 巩义,,0.21929489312989234
S045,西南成品油管网（北线）,湛江,茂名,2050,500.0,326.41563465921024,3264156.346592102,0.6528312693184205,中负荷,360.7674600716331,3607674.6007163306,0.7215349201432661,中负荷,7,8,2006,湛江 → 茂名,,0.21929489312989234
S012,兰郑长成品油管道,兰州,咸阳,2050,1000.0,322.1561711953572,3221561.711953572,0.3221561711953572,低负荷,773.0276733174804,7730276.733174805,0.7730276733174805,中负荷,4,14,2009,兰州 → 咸阳,,0.21929489312989234
S046,西南成品油管网（北线）,茂名,柳州,2050,800.0,266.2033903804431,2662033.9038044317,0.3327542379755539,低负荷,266.2033903804431,2662033.9038044317,0.3327542379755539,低负荷,6,6,2005,茂名 → 柳州,,0.21929489312989234
S134,洛驻管道,巩义,郑州,2050,820.0,233.89798355023692,2338979.835502369,0.28524144335394747,低负荷,626.6281495829766,6266281.495829766,0.7641806702231422,中负荷,4,13,2007,巩义 → 郑州,,0.21929489312989234
S135,洛驻管道,郑州,许昌,2050,820.0,233.89798355023692,2338979.835502369,0.28524144335394747,低负荷,289.7591339840007,2897591.3398400065,0.35336479754146427,低负荷,3,4,2007,郑州 → 许昌,,0.21929489312989234
S094,浙苏成品油管道,嘉兴(陈山,苏州(苏州,2050,510.0,225.49198876710355,2254919.887671035,0.44214115444530105,低负荷,225.49198876710355,2254919.887671035,0.44214115444530105,低负荷,1,1,2007,浙江嘉兴(陈山首站) → 江苏苏州(苏州末站),,0.21929489312989234
S098,苏南成品油管道,南京(南京,苏州(苏州,2050,580.0,225.49198876710355,2254919.887671035,0.38877929097776476,低负荷,225.49198876710355,2254919.887671035,0.38877929097776476,低负荷,1,1,2010,江苏南京(南京首站) → 江苏苏州(苏州末站),,0.21929489312989234
S026,抚顺-锦州-郑州成品油管道,抚顺,辽阳,2050,600.0,223.3774057201687,2233774.0572016872,0.37229567620028114,低负荷,956.8515370552087,9568515.370552085,1.5947525617586813,超过设计输量,7,25,2018,抚顺 → 辽阳,,0.21929489312989234
S027,抚顺-锦州-郑州成品油管道,辽阳,辽河,2050,600.0,221.66606921334716,2216660.692133472,0.36944344868891194,低负荷,955.140200548387,9551402.00548387,1.5919003342473117,超过设计输量,6,24,2018,辽阳 → 辽河,,0.21929489312989234
S028,抚顺-锦州-郑州成品油管道,辽河,锦州,2050,750.0,219.77959103239456,2197795.910323946,0.2930394547098594,低负荷,953.2537223674345,9532537.223674346,1.2710049631565794,超过设计输量,5,23,2018,辽河 → 锦州,,0.21929489312989234
S086,安庆-亳州成品油管道,安庆,合肥,2050,410.0,216.83260218597002,2168326.0218597,0.5288600053316342,中负荷,265.3261708794132,2653261.708794132,0.6471370021449103,中负荷,4,6,2016,安徽安庆 → 安徽合肥,,0.21929489312989234
S110,鲁皖一期管道,齐鲁,淄博,2050,655.0,214.78505646091338,2147850.5646091336,0.3279161167342189,低负荷,1217.5399168338417,12175399.168338418,1.8588395676852545,超过设计输量,9,35,2005,齐鲁站 → 淄博站,,0.21929489312989234
S029,抚顺-锦州-郑州成品油管道,锦州,固安,2050,1300.0,208.17710223881457,2081771.0223881458,0.16013623249139583,低负荷,941.6512335738546,9416512.335738545,0.724347102749119,中负荷,4,22,2018,锦州 → 固安,,0.21929489312989234
S047,西南成品油管网（北线）,柳州,贵阳,2050,800.0,189.51574520020523,1895157.4520020522,0.23689468150025653,低负荷,189.51574520020523,1895157.4520020522,0.23689468150025653,低负荷,3,3,2005,柳州 → 贵阳,,0.21929489312989234
S111,鲁皖一期管道,淄博,济南,2050,655.0,185.69209450721968,1856920.9450721971,0.28349938092705296,低负荷,1188.446954880148,11884469.54880148,1.8144228318780886,超过设计输量,8,34,2005,淄博站 → 济南站,,0.21929489312989234
S013,兰郑长成品油管道,咸阳,郑州,2050,1500.0,175.7566474608533,1757566.4746085329,0.11717109830723553,低负荷,626.6281495829766,6266281.495829766,0.41775209972198435,低负荷,3,13,2009,咸阳 → 郑州,,0.21929489312989234
S014,兰郑长成品油管道,郑州,武汉,2050,1000.0,175.7566474608533,1757566.4746085329,0.1757566474608533,低负荷,392.7301660327397,3927301.660327397,0.3927301660327397,低负荷,2,9,2009,郑州 → 武汉,,0.21929489312989234
S112,鲁皖一期管道,济南,泰安,2050,655.0,166.30936920726057,1663093.6920726055,0.2539074339042146,低负荷,166.30936920726057,1663093.6920726055,0.2539074339042146,低负荷,7,7,2005,济南站 → 泰安站,,0.21929489312989234
S072,长岭-郴州成品油管道,长岭,七里山,2050,600.0,165.64961508985232,1656496.1508985232,0.27608269181642053,低负荷,244.31517071509364,2443151.7071509366,0.4071919511918227,低负荷,7,9,2014,长岭库站 → 七里山站,,0.21929489312989234
